Instances,Source,feature_SmallerBetterPairs,feature_FirstWeight,feature_ReducedMaxCardinality,feature_ReducedPolyfitLinear,feature_f,feature_t2,feature_t3,feature_minWeight,feature_t1,algo_Combo
n_800_c_1000000_g_14_f_0.2_eps_1e-05_s_300,data set B,0.498316645807259,1.99879272919157e-06,0.932432432432432,0.999999321782635,0.3579474342928661,-4.101046603442448,-4.612888882627684,0.991947991947992,5.193241563529009,-0.41383831401378796
n_400_c_100000000_g_10_f_0.1_eps_0.1_s_100,data set B,0.540388471177945,1.66666402778196e-08,0.125,0.999999999992844,0.06015037593984962,-5.572315501193506,-5.105148938922741,0.8984568589845686,5.315219495858443,0.6536717166781877
n_600_c_1000000_g_14_f_0.3_eps_0_s_300,data set B,0.541441291040623,1.99883667705395e-06,0.937931034482759,0.999995180482614,0.3739565943238731,-4.445233676559091,-6.476944090688147,0.991924991924992,4.856581648514545,-1.0418108149211258
n_800_c_100000000_g_2_f_0.1_eps_0.1_s_200,data set B,0.686098247809762,1.66666111112963e-08,0.1025,0.999999999981037,0.057571964956195244,-3.70286195503976,-5.706957604777404,0.6000880260008803,5.203915202060447,-1.2815260250573584
n_800_c_1000000_g_10_f_0.2_eps_0.1_s_200,data set B,0.531576971214017,3.33223924811354e-06,0.21375,0.999999754302184,0.10638297872340426,-4.4185842218195,-5.166007979931839,0.898033898033898,3.8885811069528184,-0.4219230087248615
n_800_c_100000000_g_6_f_0.1_eps_0.1_s_100,data set B,0.564480600750939,1.6666639166712e-08,0.11,0.999999999995169,0.05006257822277847,-3.7868395754724555,-4.572076079191071,0.8687889586878896,5.903804594891201,-0.39407714832182544
n_1000_c_100000000_g_10_f_0.2_eps_0.001_s_300,data set B,0.552176176176176,1.99599611163989e-08,0.419,0.999999999932598,0.2182182182182182,-4.099340931108588,-4.411713410088726,0.9912398899123989,11.369479173848154,2.297561647069822
n_800_c_100000000_g_14_f_0.3_eps_1e-05_s_300,data set B,0.531814768460576,5.99984412404966e-08,0.705,0.999999999897741,0.3566958698372966,-3.990234410823087,1.7287981443601201,0.9976377399763774,11.604846083387239,2.054077741014273
n_1200_c_1000000_g_14_f_0.2_eps_0.0001_s_300,data set B,0.542513205448985,3.99681853244817e-06,0.914110429447853,0.999992740896387,0.3085904920767306,-3.3612798022640513,-4.421675886626033,0.9920249920249921,5.819732679770951,-3.6419466062757815
n_400_c_100000000_g_10_f_0.3_eps_0.0001_s_100,data set B,0.528897243107769,1.99959624152691e-08,0.62,0.999999999991593,0.3233082706766917,-5.4390051956937775,-2.836050434205361,0.9833226298332263,9.958216146780456,5.760407799782718
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,data set B,0.529067584480601,1.66639448890015e-06,0.11875,0.999999918585664,0.060075093867334166,-4.111602500929402,-4.138710581449061,0.8998728998728999,3.8719371352702114,-0.5520827531884329
n_800_c_100000000_g_6_f_0.1_eps_0.1_s_200,data set B,0.52898310387985,6.66664455562889e-08,0.11,0.999999999980485,0.06758448060075094,-3.7864906502686777,-3.0576525316436047,0.8688373186883732,5.944621915824356,-0.8642488748687301
n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_200,data set B,0.52252571587434,1.9995921631824e-08,0.6090573012939,0.999999999812257,0.2902418682235196,-3.464794483182604,-2.433157993724179,0.9938162099381621,12.073001421678718,-2.8200195045555434
n_800_c_1000000_g_10_f_0.1_eps_0.001_s_200,data set B,0.508832916145181,9.97605746209098e-06,0.733333333333333,0.99998845695262,0.20150187734668334,-4.557409363514802,-4.638366660640883,0.9911049911049911,4.8534279909498945,-3.921958959873539
n_400_c_1000000_g_14_f_0.3_eps_0.01_s_100,data set B,0.550100250626566,1.960399921584e-06,0.5525,0.999999898597461,0.3032581453634085,-5.0951130064580035,-5.029450214845131,0.988016988016988,4.258313627867966,-3.8921338136535493
n_600_c_1000000_g_6_f_0.1_eps_0_s_100,data set B,0.557345575959933,3.99920015996801e-06,0.153333333333333,0.999999938371308,0.09515859766277128,-4.013832248806818,-2.8956093226457855,0.9719049719049719,0.22390727966882681,-1.4870398436751602
n_800_c_100000000_g_14_f_0.2_eps_0_s_200,data set B,0.503701501877347,1.1999952000192e-07,0.6525,0.999999999960037,0.35544430538172717,-4.0185547190306945,-3.5443571109234857,0.9944937499449374,11.00023678180243,4.950389896408594
n_1200_c_1000000_g_14_f_0.1_eps_0_s_100,data set B,0.530280789546845,5.99880023995201e-06,0.892307692307692,0.999998411854019,0.2835696413678065,-3.4652676286049435,-4.346998423182295,0.9921679921679921,5.524982648934821,-1.3659447309283512
n_1000_c_100000000_g_14_f_0.3_eps_0.01_s_100,data set B,0.536538538538539,1.9607804690579e-08,0.41,0.999999999988982,0.23723723723723725,-3.7015351452159315,-0.18655830578845478,0.9897556698975567,11.734275345535252,-1.2541447195291293
n_800_c_100000000_g_14_f_0.2_eps_0.0001_s_100,data set B,0.538958072590738,1.99959624152691e-08,0.65,0.999999999990315,0.3141426783479349,-4.013078512781848,-1.9467936079239123,0.9927903499279035,11.496987798205039,0.924000985471405
n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_100,data set B,0.507996941896025,1.99561762369836e-06,0.619098712446352,0.999996863830837,0.274395329441201,-3.7905137743613455,-4.5587922083506776,0.9911709911709912,5.667447823970218,-3.935675136211308
n_800_c_100000000_g_2_f_0.1_eps_0.001_s_300,data set B,0.721201501877347,1.99599603195989e-08,0.1025,0.999999999933589,0.0425531914893617,-3.5004627710783796,-4.170484862531035,0.501118305011183,5.410261711124506,-3.744468578629805
n_400_c_1000000_g_10_f_0.1_eps_0.0001_s_100,data set B,0.52109022556391,1.99922030408141e-06,0.573170731707317,0.999999407690162,0.2531328320802005,-5.57061410984946,-5.465803108211634,0.9892299892299893,3.481441507429242,-4.088192301943151
n_800_c_100000000_g_14_f_0.1_eps_0.1_s_200,data set B,0.527697121401752,1.66666122224001e-08,0.11875,0.999999999966553,0.060075093867334166,-4.0291022057565735,-0.5685543645796693,0.8998783289987833,8.519690690715539,0.45135278811443025
n_600_c_100000000_g_14_f_0.1_eps_0.01_s_300,data set B,0.484913745130774,1.96077331801629e-07,0.275,0.999999999910862,0.2003338898163606,-4.539963847797118,-0.1811349622158291,0.9896674798966748,10.750306185840914,-0.18769543752791293
n_800_c_100000000_g_2_f_0.2_eps_0.001_s_300,data set B,0.680891739674593,3.99199214359978e-08,0.2025,0.999999999961685,0.09136420525657071,-3.715143318288572,-4.143343855692418,0.5012214350122144,5.422052593914595,-2.94489244912657
n_1000_c_1000000_g_10_f_0.2_eps_0_s_100,data set B,0.503703703703704,1.999600079984e-06,0.692185007974482,0.999993345672355,0.25625625625625625,-4.108230589532919,-6.262151201356269,0.9921779921779922,4.9230085978645155,-2.0917752096943367
n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_300,data set B,0.525904920767306,7.83852635704488e-06,0.456349206349206,0.999957206526094,0.22101751459549623,-3.4565478128330764,-6.075879329759838,0.9896339896339896,5.9073911221987965,-2.182863081613415
n_600_c_100000000_g_6_f_0.1_eps_0_s_300,data set B,0.520890372843628,3.99997656013736e-08,0.153333333333333,0.999999999950651,0.10517529215358931,-3.877259544009609,-2.814740365468957,0.9688466896884669,5.689789901041625,-1.318627854343282
n_400_c_1000000_g_6_f_0.2_eps_0_s_100,data set B,0.506177944862155,1.999600079984e-06,0.28,0.999999942749773,0.17543859649122806,-4.854550316236597,-3.2471147455056246,0.9730679730679731,0.2905445196982403,-1.2388823906745983
n_800_c_100000000_g_14_f_0.2_eps_0.1_s_200,data set B,0.52851689612015,1.66666119446241e-08,0.21625,0.999999999969393,0.1113892365456821,-4.030944769720808,0.5379793741895248,0.899883198998832,9.443693535350775,3.5717876542039337
n_1000_c_1000000_g_2_f_0.3_eps_0.01_s_200,data set B,0.654128128128128,1.96001568012544e-06,0.302,0.999999872394603,0.14714714714714713,-3.475643336390404,-4.602808412930239,0.5391345391345391,0.2683364129146161,-1.1036734128329517
n_400_c_100000000_g_10_f_0.1_eps_0.001_s_100,data set B,0.543809523809524,1.19760249561198e-07,0.4525,0.999999999992963,0.23308270676691728,-5.460645822619913,-2.3440481217834352,0.983450799834508,9.013061952414821,-3.640057404815418
n_1000_c_100000000_g_2_f_0.3_eps_1e-05_s_200,data set B,0.669955955955956,1.99995204115005e-08,0.302,0.999999999987183,0.13613613613613615,-3.24021303377073,-3.290606988793374,0.5002975050029751,5.729571819419938,-0.7126613274357172
n_1000_c_1000000_g_6_f_0.2_eps_0.0001_s_100,data set B,0.561395395395395,1.99920031987205e-06,0.232,0.999999946071172,0.11811811811811812,-3.412762836064484,-2.0359048304310505,0.9788679788679788,2.5117811778682095,1.1419213561399544
n_800_c_1000000_g_14_f_0.1_eps_0.01_s_100,data set B,0.519574468085106,3.92083827522324e-06,0.22875,0.999999908972169,0.15018773466833543,-4.055394831230023,-4.1975582075590525,0.9896809896809897,5.082873678435174,-3.3685988056369034
n_600_c_1000000_g_6_f_0.3_eps_0.001_s_300,data set B,0.561652754590985,5.98444045481747e-06,0.351666666666667,0.99999948524066,0.18697829716193656,-4.102492243986253,-3.119450465833557,0.9677449677449678,3.821026008635343,-1.653629836957961
n_800_c_1000000_g_2_f_0.2_eps_0.01_s_100,data set B,0.661858573216521,1.960399921584e-06,0.2025,0.999999960659029,0.10262828535669587,-3.614918207410078,-4.280581670972241,0.5184175184175184,-1.2227252770639527,-2.539426915150816
n_400_c_1000000_g_14_f_0.2_eps_0_s_100,data set B,0.548007518796992,3.99924014437257e-06,0.876,0.999999135831837,0.3358395989974937,-4.970103455020394,-4.559798083367542,0.9795379795379795,4.0203997392958755,-3.7885711816875007
n_600_c_100000000_g_10_f_0.3_eps_0.001_s_100,data set B,0.505136338341681,3.99200799998403e-08,0.565,0.999999999991659,0.31719532554257096,-3.966488581894154,2.9592764667410605,0.9888255298882553,10.613339130962705,5.334094828698687
n_600_c_1000000_g_10_f_0.3_eps_0.1_s_300,data set B,0.526182526432944,3.33168414967924e-06,0.326666666666667,0.999999392837324,0.1686143572621035,-4.8362474169359535,-5.086716022562531,0.898014898014898,3.964839510637733,-3.0726237266484273
n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_200,data set B,0.547301918265221,1.99995208114814e-08,0.326666666666667,0.999999999976991,0.16763969974979148,-3.051486129455763,-1.0370192920748669,0.9691451496914515,7.103560150412574,3.9958083590421416
n_1200_c_100000000_g_10_f_0.2_eps_0.1_s_300,data set B,0.545364192382541,1.66665858337254e-08,0.213333333333333,0.999999999945736,0.10258548790658882,-3.800372513119847,-0.4610349301854448,0.8987942189879422,9.098669577781378,7.359868996912115
n_800_c_1000000_g_10_f_0.1_eps_0_s_100,data set B,0.536855444305382,1.999600079984e-06,0.639065817409766,0.999995404652563,0.20775969962453067,-4.549888884917285,-4.854022583834339,0.9921829921829922,4.299614513701125,-0.6796188883495448
n_400_c_1000000_g_6_f_0.1_eps_0_s_100,data set B,0.534423558897243,3.99921615363389e-06,0.18,0.99999993762559,0.11528822055137844,-4.677510669730361,-3.462450186454517,0.9708299708299708,-0.3917780395323977,-2.3330367133180805
n_400_c_1000000_g_14_f_0.2_eps_0_s_300,data set B,0.532305764411028,7.99549054333356e-06,0.918781725888325,0.99999571613184,0.37343358395989973,-5.174774336397254,-4.575759692949399,0.9779199779199779,4.173277069964402,-4.4201296375485715
n_800_c_1000000_g_6_f_0.3_eps_0.1_s_300,data set B,0.544008135168961,3.33166749958354e-06,0.311557788944724,0.999999609095886,0.16145181476846057,-3.7016092482439484,-3.739014659734852,0.8736668736668737,3.7295396706488235,-0.2205600312120332
n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_300,data set B,0.711845982763414,4.999975000125e-08,0.101666666666667,0.99999999995343,0.043369474562135114,-2.9376685432183005,-4.363013967322617,0.6001827060018271,5.732873793787848,-2.6053842024451406
n_1200_c_1000000_g_6_f_0.3_eps_1e-05_s_200,data set B,0.54027661940506,1.99916434930199e-06,0.325833333333333,0.99999976508391,0.18015012510425354,-3.056643301961416,-5.589643047187568,0.9733039733039733,4.417675007938819,1.9657094387946983
n_600_c_100000000_g_2_f_0.3_eps_0.001_s_100,data set B,0.642676683361157,9.98001999996008e-08,0.303333333333333,0.999999999996893,0.15025041736227046,-4.074708678049396,-3.680640963433271,0.5010933650109336,5.038180876676952,-2.439290414892172
n_1000_c_1000000_g_14_f_0.2_eps_0.001_s_200,data set B,0.536796796796797,1.99521547329504e-06,0.86646884272997,0.999983427760775,0.30430430430430433,-3.7131320966866492,-4.874609548585048,0.9911829911829911,5.618834334722404,-1.7899529144072883
n_1200_c_1000000_g_2_f_0.3_eps_1e-05_s_200,data set B,0.645421184320267,1.99916434930199e-06,0.301666666666667,0.999999875907188,0.14845704753961636,-3.078152302300021,-3.377586199859874,0.5368015368015367,0.7533425365489638,-1.0961433264243114
n_400_c_1000000_g_6_f_0.1_eps_1e-05_s_100,data set B,0.532067669172932,2.19952490262103e-05,0.18,0.999999943338525,0.11278195488721804,-4.93819445536006,-5.115656875233546,0.970935970935971,-0.4652093630410473,-2.078187076866396
n_800_c_1000000_g_14_f_0.2_eps_0.01_s_200,data set B,0.520341051314143,3.92011587862537e-06,0.806451612903226,0.999997760698718,0.1939924906132666,-4.014412206225251,-5.351720983947559,0.9895839895839896,5.218912363578339,-3.3448194653568017
n_600_c_100000000_g_6_f_0.3_eps_0.1_s_200,data set B,0.559510294936004,3.33332227781445e-08,0.313333333333333,0.999999999983626,0.15025041736227046,-4.140229705302144,-2.0335714333496897,0.8689200086892,5.887773419170555,1.040786503325333
n_400_c_1000000_g_14_f_0.1_eps_0.01_s_300,data set B,0.481929824561403,3.13547198651747e-05,0.389189189189189,0.999996698434482,0.24812030075187969,-5.072234419242846,-4.734474334731861,0.988913988913989,4.183552398640693,-3.7483941621891956
n_800_c_1000000_g_2_f_0.2_eps_1e-05_s_100,data set B,0.677202753441802,1.99956409502728e-06,0.2025,0.999999956238986,0.09887359198998748,-3.7252170097069084,-4.3136368517521255,0.5081705081705081,-1.274431004956592,-2.3979379798483302
n_800_c_100000000_g_6_f_0.2_eps_0.001_s_300,data set B,0.562465581977472,3.99199206391978e-08,0.24,0.999999999948155,0.12015018773466833,-3.6960285686304144,-0.9855907056940799,0.9677492896774929,7.3681488792667915,4.305826159151458
n_800_c_1000000_g_10_f_0.3_eps_0.1_s_100,data set B,0.508454317897372,1.66639726577537e-06,0.315,0.999999937206654,0.17146433041301626,-4.311051487835425,-3.3450398372334282,0.898038898038898,4.064115076215454,-1.5115637895952974
n_1200_c_100000000_g_10_f_0.2_eps_0_s_200,data set B,0.538345843758688,1.999992000032e-08,0.4225,0.99999999996897,0.2268557130942452,-3.7886325197760646,-1.6266734838549126,0.996444299964443,9.032692200775312,7.614824242109134
n_600_c_100000000_g_2_f_0.2_eps_0_s_100,data set B,0.681547022815804,1.999996000008e-08,0.203333333333333,0.999999999995832,0.09682804674457429,-4.078716240356417,-4.484725373003215,0.5000594150005941,5.039145411144431,-1.7883142496891191
n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_100,data set B,0.664278565471226,1.99560965875075e-06,0.201666666666667,0.999999958994514,0.10508757297748124,-3.094449339884521,-4.1554565409762985,0.5131895131895132,-0.5251060363802263,-2.4377693762029358
n_600_c_1000000_g_10_f_0.3_eps_0.01_s_100,data set B,0.51740122426266,1.960399921584e-06,0.44,0.999999911844007,0.25208681135225375,-4.734234331767347,-4.729142549347673,0.986039986039986,4.579107062232629,-1.9014561146531377
n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_300,data set B,0.558653044203503,1.9959961514799e-08,0.785641025641026,0.999999991886908,0.31442869057547956,-3.3181990649160906,-2.41830132017436,0.9916590199165902,12.343601466308792,-1.6700028898137047
n_800_c_1000000_g_14_f_0.2_eps_1e-05_s_100,data set B,0.500528785982478,1.99958008818148e-06,0.89047619047619,0.999998954665855,0.3579474342928661,-3.99224542121104,-4.3652141759015946,0.991927991927992,5.09755389324507,-3.428920452449426
n_400_c_100000000_g_6_f_0.1_eps_0_s_300,data set B,0.543972431077694,7.99995216028608e-08,0.18,0.999999999950282,0.11278195488721804,-4.651397971796441,-3.397111545802347,0.9688106096881061,5.111573203162804,-2.2303434725442277
n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_100,data set B,0.525455935501807,5.98686481858802e-06,0.380208333333333,0.999998952662802,0.16680567139282734,-3.9242091457637005,-4.330396582675728,0.9920639920639921,5.372354551102029,-2.9406815092731495
n_400_c_100000000_g_2_f_0.1_eps_0_s_100,data set B,0.706616541353383,3.999992000016e-08,0.105,0.99999999999298,0.05012531328320802,-4.655075865713609,-4.6441384086599635,0.5000194850001949,4.528452120212694,-2.686768176286056
n_1000_c_100000000_g_2_f_0.3_eps_0.001_s_200,data set B,0.654548548548549,1.996000015968e-08,0.302,0.999999999987254,0.14614614614614616,-3.2078176325784034,-2.9452415731160486,0.5012893950128939,5.71534855767258,-1.381144483148832
n_600_c_100000000_g_14_f_0.3_eps_0.0001_s_100,data set B,0.53166388425153,1.99959628151076e-08,0.731666666666667,0.999999999988433,0.3756260434056761,-4.403683969086064,-1.5256639882032954,0.987856599878566,11.2165175607289,2.3911791510961984
n_600_c_1000000_g_6_f_0.3_eps_0_s_300,data set B,0.552760155815248,3.99760143913652e-06,0.353333333333333,0.999999482793513,0.18530884808013356,-4.096872436770162,-3.231903442690625,0.9687019687019687,3.316327728986235,0.0365550943219821
n_1200_c_1000000_g_6_f_0.2_eps_0.001_s_100,data set B,0.562739783152627,1.99561364121661e-06,0.225833333333333,0.99999994414795,0.11592994161801501,-2.9156293937527185,-2.5981722639246008,0.9677459677459678,4.043976249797819,-2.1815415791528388
n_1000_c_100000000_g_10_f_0.2_eps_1e-05_s_100,data set B,0.530458458458458,3.99991216192892e-08,0.446,0.999999999992658,0.23423423423423423,-4.110689275862472,0.4601936112545906,0.994194699941947,10.785242886087673,8.990535460032827
n_1200_c_1000000_g_2_f_0.2_eps_0_s_300,data set B,0.694516263552961,1.99880071956826e-06,0.201666666666667,0.999999619865164,0.08757297748123437,-3.013925030988869,-3.6838915501054363,0.5341045341045341,0.24789568894764796,-1.62688481838201
n_800_c_100000000_g_6_f_0.1_eps_0.01_s_100,data set B,0.523085106382979,9.80390272975554e-08,0.13125,0.999999999994377,0.09011264080100125,-3.775238815331225,-0.5130833284185133,0.9600456696004567,6.202860939304545,2.3365912484717533
n_800_c_100000000_g_6_f_0.3_eps_0.1_s_100,data set B,0.558072590738423,1.66666388889352e-08,0.31,0.99999999999591,0.15269086357947434,-3.690512550004431,-1.2156067116225537,0.8688678386886783,6.249438912571798,2.0438424378434425
n_600_c_100000000_g_6_f_0.2_eps_0.0001_s_100,data set B,0.555926544240401,1.99959608159152e-08,0.253333333333333,0.999999999994115,0.1335559265442404,-4.200888761970923,0.2800924239152817,0.9693071496930715,6.127954919908512,2.4655958326382317
n_1200_c_100000000_g_14_f_0.1_eps_0.0001_s_300,data set B,0.513722546566583,3.99917624967609e-08,0.549166666666667,0.999999999913623,0.2944120100083403,-3.4567706383899766,-4.186698030502543,0.9941032799410328,12.119863400234049,-3.3187657107841986
n_800_c_1000000_g_10_f_0.2_eps_0.1_s_100,data set B,0.53671464330413,1.66639171203418e-06,0.21375,0.999999937565053,0.1113892365456821,-4.408279655911719,-3.8245645105657484,0.898038898038898,3.614667457940497,-1.1755131068414655
n_400_c_1000000_g_14_f_0.2_eps_0.0001_s_200,data set B,0.529436090225564,5.99661790750017e-06,0.850574712643678,0.999997402491385,0.3634085213032581,-5.083266437313853,-4.538004023945026,0.9828209828209828,4.201971936649751,-3.0304019862079477
n_600_c_100000000_g_6_f_0.3_eps_0.1_s_100,data set B,0.55392877017251,1.66666388889352e-08,0.313333333333333,0.999999999995618,0.15859766277128548,-4.126296823832883,-1.1351219719483392,0.8688339586883396,5.7408587730419764,0.925488574585425
n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_200,data set B,0.537301918265221,1.66666111112963e-08,0.315,0.999999999967065,0.15512927439532945,-3.355608499339508,-0.10714218388531548,0.8999258789992588,10.677944373165783,7.417390989638343
n_400_c_100000000_g_2_f_0.2_eps_0_s_100,data set B,0.690238095238095,1.999996000008e-08,0.205,0.999999999996242,0.08270676691729323,-4.633611786885782,-4.32857463511715,0.5000336350003364,4.5338527940179665,-2.8944110512311467
n_800_c_100000000_g_6_f_0.2_eps_0.1_s_200,data set B,0.55683041301627,1.66666111112963e-08,0.21,0.999999999981363,0.09762202753441802,-3.7621047568842747,-2.5310739090053374,0.8689077386890773,6.136109652687871,1.7509717086153351
n_600_c_100000000_g_2_f_0.2_eps_0.1_s_200,data set B,0.669170840289371,1.66666111112963e-08,0.203333333333333,0.99999999998887,0.09682804674457429,-4.072836811240637,-4.339342050191524,0.6001145860011459,4.911468654082663,-2.4335856038065806
n_400_c_1000000_g_2_f_0.2_eps_0.1_s_200,data set B,0.68280701754386,8.33055648117294e-06,0.205,0.999999879908506,0.09523809523809523,-4.6069731457740035,-4.777608880818496,0.6086246086246087,-1.8907490820079138,-3.5203573286526253
n_600_c_100000000_g_14_f_0.1_eps_0.01_s_100,data set B,0.501819699499165,7.84312249137727e-08,0.275,0.999999999990967,0.1986644407345576,-4.525781808073126,-0.5340467401009505,0.9895114598951146,10.484938456007106,-0.5474522706769086
n_400_c_100000000_g_14_f_0.3_eps_0_s_100,data set B,0.521152882205514,3.99999272001325e-08,0.7675,0.999999999989138,0.39097744360902253,-5.087209742604031,-2.0830778503369203,0.9975546199755462,9.902249867503242,5.555731078751346
n_1200_c_1000000_g_14_f_0.1_eps_0.1_s_200,data set B,0.513155407283848,4.99835054432037e-06,0.109166666666667,0.999999680188889,0.0633861551292744,-3.468866355196417,-5.216111919296197,0.8998698998698998,4.701672403275789,-0.6072036512586888
n_600_c_1000000_g_10_f_0.1_eps_0.0001_s_300,data set B,0.539983305509182,1.9984172535352e-06,0.75,0.999982994501979,0.22370617696160267,-4.978740340866448,-5.241107426812552,0.9842529842529842,4.27234397725413,-1.8019501412703716
n_1200_c_1000000_g_6_f_0.3_eps_0.0001_s_100,data set B,0.555079232693912,1.99920831350785e-06,0.326666666666667,0.999999944484017,0.16763969974979148,-2.993377900779903,-1.355685081605801,0.986990986990987,3.9565100041770305,2.230906315657727
n_400_c_100000000_g_14_f_0.1_eps_1e-05_s_200,data set B,0.469586466165414,2.59993786148511e-07,0.6775,0.999999999965806,0.38345864661654133,-5.165818621943199,-0.5118068863676033,0.9980365899803659,10.206184041563176,-1.4668725297556982
n_600_c_1000000_g_10_f_0.3_eps_0.001_s_200,data set B,0.492988313856427,1.9952114924182e-06,0.790055248618785,0.999987992299498,0.32220367278797996,-4.013611725706462,-4.826671695615654,0.9833249833249833,4.717506046241781,-3.772274239730487
n_800_c_1000000_g_6_f_0.2_eps_0.1_s_100,data set B,0.538116395494368,1.66638893517747e-06,0.21,0.999999957784544,0.1113892365456821,-3.6997138356492147,-2.8363239345598363,0.8708908708908709,2.3100472682584114,0.2341421043043111
n_1000_c_100000000_g_14_f_0.1_eps_0.01_s_200,data set B,0.521019019019019,3.92155340259659e-08,0.202,0.99999999996444,0.12912912912912913,-3.7971340264701947,-0.3315043237309624,0.989755599897556,11.408806107208767,-0.484589458959946
n_1200_c_100000000_g_14_f_0.3_eps_0.0001_s_100,data set B,0.528152627189324,1.99959632149462e-08,0.706701479547433,0.999999999974625,0.35279399499582986,-3.3771323196122816,-0.5730083537934778,0.9924190099241901,12.274064352631445,1.749296612666417
n_1000_c_1000000_g_6_f_0.1_eps_0.01_s_300,data set B,0.543001001001001,7.838557078413e-06,0.185351270553064,0.999995957832979,0.06906906906906907,-3.463915197647863,-6.365712058822334,0.9587279587279587,3.4175816530553496,-1.4727232534371342
n_600_c_100000000_g_10_f_0.3_eps_0.1_s_100,data set B,0.554190317195326,1.6666639166712e-08,0.326666666666667,0.999999999993352,0.15692821368948248,-4.846274300294782,-1.1810864928532845,0.898531898985319,7.1339734326521524,4.454921972880719
n_1000_c_1000000_g_6_f_0.1_eps_0.001_s_200,data set B,0.559031031031031,5.98563447725459e-06,0.673913043478261,0.999999754399938,0.07007007007007007,-3.356116997119535,-4.4673587710479525,0.9677339677339677,3.499380304398368,-3.7273463684428023
n_1200_c_100000000_g_10_f_0.1_eps_0.1_s_300,data set B,0.548133166527662,1.66665844448501e-08,0.108333333333333,0.999999999941611,0.04920767306088407,-3.873289304721009,-5.146145890783632,0.8986107489861075,7.8027916141634055,5.592620011072403
n_600_c_100000000_g_10_f_0.1_eps_0.001_s_300,data set B,0.508063439065109,3.19359365113582e-07,0.4,0.999999999936058,0.21869782971619364,-4.914696529783971,-3.071119668290468,0.9912241499122415,10.23943043807093,3.8216707233124385
n_1000_c_1000000_g_2_f_0.3_eps_1e-05_s_200,data set B,0.607133133133133,3.99832869860398e-06,0.302,0.999999869795175,0.17517517517517517,-3.359051577570189,-3.24299073554628,0.5327735327735328,0.3724163018563938,-1.356343095126704
n_800_c_100000000_g_10_f_0.2_eps_0.1_s_300,data set B,0.515071964956195,4.99997566678509e-08,0.21375,0.999999999945521,0.11514392991239049,-4.412020798508993,-1.6949474587806919,0.8986808189868082,8.080521617243408,6.0551872111191365
n_800_c_100000000_g_14_f_0.3_eps_1e-05_s_100,data set B,0.519051939924906,1.99995608096446e-08,0.845345345345345,0.999999999606052,0.36795994993742176,-4.0112494925751285,0.37093404313807554,0.9971791599717916,11.583240700267739,3.179833789894006
n_600_c_1000000_g_10_f_0.2_eps_0.1_s_100,data set B,0.564329437952142,1.66640559645656e-06,0.221666666666667,0.99999993419191,0.10684474123539232,-4.856012289861343,-3.6934755563878516,0.898039898039898,3.1925464191105233,-3.4299412419621116
n_1200_c_1000000_g_10_f_0.3_eps_0_s_300,data set B,0.521213511259383,5.99641414434168e-06,0.91304347826087,0.999995338902956,0.2727272727272727,-3.7955588732560446,-4.6966287592653115,0.9920999920999921,5.582782797763834,-4.203152026063133
n_600_c_1000000_g_2_f_0.1_eps_0.0001_s_100,data set B,0.699693934335003,7.9968012794882e-06,0.103333333333333,0.99999992491648,0.05342237061769616,-4.168025346139887,-5.609184816750577,0.5034575034575035,-1.7947029148445524,-4.300441684314355
n_800_c_100000000_g_14_f_0.3_eps_0.01_s_100,data set B,0.527381101376721,1.9607804690579e-08,0.42375,0.999999999989357,0.25406758448060074,-4.023247986582426,-2.9581033739004687,0.9895785098957851,11.382544227076032,0.5192590957370263
n_1000_c_1000000_g_2_f_0.3_eps_0.1_s_100,data set B,0.660880880880881,1.66638893517747e-06,0.302,0.999999976739299,0.14614614614614616,-3.2612187594900286,-3.6876976365032363,0.6146946146946147,-0.3666453900274139,-2.324254360576193
n_400_c_100000000_g_14_f_0.2_eps_1e-05_s_100,data set B,0.520864661654135,1.99995604096622e-08,0.7225,0.999999999988399,0.37092731829573933,-5.104025890613181,0.880882155399363,0.9981729099817291,10.414756988194915,3.742578768653739
n_1200_c_100000000_g_2_f_0.1_eps_0_s_100,data set B,0.716431748679455,3.999992000016e-08,0.101666666666667,0.999999999992653,0.045871559633027525,-3.0059445924845196,-4.392220223608666,0.5000560650005607,5.963564721783137,-2.4021915432218357
n_800_c_100000000_g_6_f_0.1_eps_1e-05_s_300,data set B,0.552756570713392,1.99994804134989e-08,0.14,0.999999999945792,0.08260325406758448,-3.7001927902770095,-2.044451785084493,0.9689190396891904,6.236620936915088,1.04866679235409
n_800_c_1000000_g_14_f_0.3_eps_0.001_s_200,data set B,0.52622027534418,1.99521547329504e-06,0.916334661354582,0.999994327814893,0.3504380475594493,-4.01300406922369,-5.588489529198696,0.9910549910549911,5.36700489631201,-4.488320762546812
